state.name,county,POP2019,test
Nebraska,Saline County,14224,0
Nebraska,Sarpy County,187196,0
Nebraska,Saunders County,21578,0
Nebraska,Scotts Bluff County,35618,0
Nebraska,Seward County,17284,0
Nebraska,Sheridan County,5246,0
Nebraska,Sherman County,3001,0
Nebraska,Sioux County,1166,0
Nebraska,Stanton County,5920,0
Nebraska,Thayer County,5003,0
Nebraska,Thomas County,722,0
Nebraska,Thurston County,7224,0
Nebraska,Valley County,4158,0
Nebraska,Washington County,20729,0
Nebraska,Wayne County,9385,0
Nebraska,Webster County,3487,0
Nebraska,Wheeler County,783,0
Nebraska,York County,13679,0
Nevada,Churchill County,24909,0
Nevada,Clark County,2266715,0
Nevada,Douglas County,48905,0
Nevada,Elko County,52778,0
Nevada,Esmeralda County,873,0
Nevada,Eureka County,2029,0
Nevada,Humboldt County,16831,0
Nevada,Lander County,5532,0
Nevada,Lincoln County,5183,0
Nevada,Lyon County,57510,0
Nevada,Mineral County,4505,0
Nevada,Nye County,46523,0
Nevada,Pershing County,6725,0
Nevada,Storey County,4123,0
Nevada,Washoe County,471519,0
Nevada,White Pine County,9580,0
Nevada,Carson City,55916,0
New Hampshire,Belknap County,61303,0
New Hampshire,Carroll County,48910,0
New Hampshire,Cheshire County,76085,0
New Hampshire,Coos County,31563,0
New Hampshire,Grafton County,89886,0
New Hampshire,Hillsborough County,417025,0
New Hampshire,Merrimack County,151391,0
New Hampshire,Rockingham County,309769,0
New Hampshire,Strafford County,130633,0
New Hampshire,Sullivan County,43146,0
New Jersey,Atlantic County,263670,0
New Jersey,Bergen County,932202,0
New Jersey,Burlington County,445349,0
New Jersey,Camden County,506471,0
New Jersey,Cape May County,92039,0
New Jersey,Cumberland County,149527,0
New Jersey,Essex County,798975,0
New Jersey,Gloucester County,291636,0
New Jersey,Hudson County,672391,0
New Jersey,Hunterdon County,124371,0
New Jersey,Mercer County,367430,0
New Jersey,Middlesex County,825062,0
New Jersey,Monmouth County,618795,0
New Jersey,Morris County,491845,0
New Jersey,Ocean County,607186,0
New Jersey,Passaic County,501826,0
New Jersey,Salem County,62385,0
New Jersey,Somerset County,328934,0
New Jersey,Sussex County,140488,0
New Jersey,Union County,556341,0
New Jersey,Warren County,105267,0
New Mexico,Bernalillo County,679121,0
New Mexico,Catron County,3527,0
New Mexico,Chaves County,64615,0
New Mexico,Cibola County,26675,0
New Mexico,Colfax County,11941,0
New Mexico,Curry County,48954,0
New Mexico,De Baca County,1748,0
New Mexico,Doña Ana County,218195,0
New Mexico,Eddy County,58460,0
New Mexico,Grant County,26998,0
New Mexico,Guadalupe County,4300,0
New Mexico,Harding County,625,0
New Mexico,Hidalgo County,4198,0
New Mexico,Lea County,71070,0
New Mexico,Lincoln County,19572,0
New Mexico,Los Alamos County,19369,0
New Mexico,Luna County,23709,0
New Mexico,McKinley County,71367,0
New Mexico,Mora County,4521,0
New Mexico,Otero County,67490,0
New Mexico,Quay County,8253,0
New Mexico,Rio Arriba County,38921,0
New Mexico,Roosevelt County,18500,0
New Mexico,Sandoval County,146748,0
New Mexico,San Juan County,123958,0
New Mexico,San Miguel County,27277,0
New Mexico,Santa Fe County,150358,0
New Mexico,Sierra County,10791,0
New Mexico,Socorro County,16637,0
New Mexico,Taos County,32723,0
New Mexico,Torrance County,15461,0
New Mexico,Union County,4059,0
New Mexico,Valencia County,76688,0
New York,Albany County,305506,0
New York,Allegany County,46091,0
New York,Bronx County,1418207,0
New York,Broome County,190488,0
New York,Cattaraugus County,76117,0
New York,Cayuga County,76576,0
New York,Chautauqua County,126903,0
New York,Chemung County,83456,0
New York,Chenango County,47207,0
New York,Clinton County,80485,0
New York,Columbia County,59461,0
New York,Cortland County,47581,0
New York,Delaware County,44135,0
New York,Dutchess County,294218,0
New York,Erie County,918702,0
New York,Essex County,36885,0
New York,Franklin County,50022,0
New York,Fulton County,53383,0
New York,Genesee County,57280,0
New York,Greene County,47188,0
New York,Hamilton County,4416,0
New York,Herkimer County,61319,0
New York,Jefferson County,109834,0
New York,Kings County,2559903,0
New York,Lewis County,26296,0
New York,Livingston County,62914,0
New York,Madison County,70941,0
New York,Monroe County,741770,0
New York,Montgomery County,49221,0
New York,Nassau County,1356924,0
New York,New York County,1628706,0
New York,Niagara County,209281,0
New York,Oneida County,228671,0
New York,Onondaga County,460528,0
New York,Ontario County,109777,0
New York,Orange County,384940,0
New York,Orleans County,40352,0
New York,Oswego County,117124,0
New York,Otsego County,59493,0
New York,Putnam County,98320,0
New York,Queens County,2253858,0
New York,Rensselaer County,158714,0
New York,Richmond County,476143,0
New York,Rockland County,325789,0
New York,St. Lawrence County,107740,0
New York,Saratoga County,229863,0
New York,Schenectady County,155299,0
New York,Schoharie County,30999,0
New York,Schuyler County,17807,0
New York,Seneca County,34016,0
New York,Steuben County,95379,0
New York,Suffolk County,1476601,0
New York,Sullivan County,75432,0
New York,Tioga County,48203,0
New York,Tompkins County,102180,0
New York,Ulster County,177573,0
New York,Warren County,63944,0
New York,Washington County,61204,0
New York,Wayne County,89918,0
New York,Westchester County,967506,0
New York,Wyoming County,39859,0
New York,Yates County,24913,0
North Carolina,Alamance County,169509,0
North Carolina,Alexander County,37497,0
North Carolina,Alleghany County,11137,0
North Carolina,Anson County,24446,0
North Carolina,Ashe County,27203,0
North Carolina,Avery County,17557,0
North Carolina,Beaufort County,46994,0
North Carolina,Bertie County,18947,0
North Carolina,Bladen County,32722,0
North Carolina,Brunswick County,142820,0
North Carolina,Buncombe County,261191,0
North Carolina,Burke County,90485,0
North Carolina,Cabarrus County,216453,0
North Carolina,Caldwell County,82178,0
North Carolina,Camden County,10867,0
North Carolina,Carteret County,69473,0
North Carolina,Caswell County,22604,0
North Carolina,Catawba County,159551,0
North Carolina,Chatham County,74470,0
North Carolina,Cherokee County,28612,0
North Carolina,Chowan County,13943,0
North Carolina,Clay County,11231,0
North Carolina,Cleveland County,97947,0
North Carolina,Columbus County,55508,0
North Carolina,Craven County,102139,0
North Carolina,Cumberland County,335509,0
North Carolina,Currituck County,27763,0
North Carolina,Dare County,37009,0
North Carolina,Davidson County,167609,0
North Carolina,Davie County,42846,0
North Carolina,Duplin County,58741,0
North Carolina,Durham County,321488,0
North Carolina,Edgecombe County,51472,0
North Carolina,Forsyth County,382295,0
North Carolina,Franklin County,69685,0
North Carolina,Gaston County,224529,0
North Carolina,Gates County,11562,0
North Carolina,Graham County,8441,0
North Carolina,Granville County,60443,0
North Carolina,Greene County,21069,0
North Carolina,Guilford County,537174,0
North Carolina,Halifax County,50010,0
North Carolina,Harnett County,135976,0
North Carolina,Haywood County,62317,0
North Carolina,Henderson County,117417,0
North Carolina,Hertford County,23677,0
North Carolina,Hoke County,55234,0
North Carolina,Hyde County,4937,0
North Carolina,Iredell County,181806,0
North Carolina,Jackson County,43938,0
North Carolina,Johnston County,209339,0
North Carolina,Jones County,9419,0
North Carolina,Lee County,61779,0
North Carolina,Lenoir County,55949,0
North Carolina,Lincoln County,86111,0
North Carolina,McDowell County,45756,0
North Carolina,Macon County,35858,0
North Carolina,Madison County,21755,0
North Carolina,Martin County,22440,0
North Carolina,Mecklenburg County,1110356,0
North Carolina,Mitchell County,14964,0
North Carolina,Montgomery County,27173,0
North Carolina,Moore County,100880,0
North Carolina,Nash County,94298,0
North Carolina,New Hanover County,234473,0
North Carolina,Northampton County,19483,0
North Carolina,Onslow County,197938,0
North Carolina,Orange County,148476,0
North Carolina,Pamlico County,12726,0
North Carolina,Pasquotank County,39824,0
North Carolina,Pender County,63060,0
North Carolina,Perquimans County,13463,0
North Carolina,Person County,39490,0
North Carolina,Pitt County,180742,0
North Carolina,Polk County,20724,0
North Carolina,Randolph County,143667,0
North Carolina,Richmond County,44829,0
North Carolina,Robeson County,130625,0
North Carolina,Rockingham County,91010,0
North Carolina,Rowan County,142088,0
North Carolina,Rutherford County,67029,0
North Carolina,Sampson County,63531,0
North Carolina,Scotland County,34823,0
North Carolina,Stanly County,62806,0
North Carolina,Stokes County,45591,0
North Carolina,Surry County,71783,0
North Carolina,Swain County,14271,0
North Carolina,Transylvania County,34385,0
North Carolina,Tyrrell County,4016,0
North Carolina,Union County,239859,0
North Carolina,Vance County,44535,0
North Carolina,Wake County,1111761,0
North Carolina,Warren County,19731,0
North Carolina,Washington County,11580,0
North Carolina,Watauga County,56177,0
North Carolina,Wayne County,123131,0
North Carolina,Wilkes County,68412,0
North Carolina,Wilson County,81801,0
North Carolina,Yadkin County,37667,0
North Carolina,Yancey County,18069,0
North Dakota,Adams County,2216,0
North Dakota,Barnes County,10415,0
North Dakota,Benson County,6832,0
North Dakota,Billings County,928,0
North Dakota,Bottineau County,6282,0
North Dakota,Bowman County,3024,0
North Dakota,Burke County,2115,0
North Dakota,Burleigh County,95626,0
North Dakota,Cass County,181923,0
North Dakota,Cavalier County,3762,0
North Dakota,Dickey County,4872,0
North Dakota,Divide County,2264,0
North Dakota,Dunn County,4424,0
North Dakota,Eddy County,2287,0
North Dakota,Emmons County,3241,0
North Dakota,Foster County,3210,0
North Dakota,Golden Valley County,1761,0
North Dakota,Grand Forks County,69451,0
North Dakota,Grant County,2274,0
North Dakota,Griggs County,2231,0
North Dakota,Hettinger County,2499,0
North Dakota,Kidder County,2480,0
North Dakota,LaMoure County,4046,0
North Dakota,Logan County,1850,0
North Dakota,McHenry County,5745,0
North Dakota,McIntosh County,2497,0
North Dakota,McKenzie County,15024,0
North Dakota,McLean County,9450,0
North Dakota,Mercer County,8187,0
North Dakota,Morton County,31364,0
North Dakota,Mountrail County,10545,0
North Dakota,Nelson County,2879,0
North Dakota,Oliver County,1959,0
North Dakota,Pembina County,6801,0
North Dakota,Pierce County,3975,0
North Dakota,Ramsey County,11519,0
North Dakota,Ransom County,5218,0
North Dakota,Renville County,2327,0
North Dakota,Richland County,16177,0
North Dakota,Rolette County,14176,0
North Dakota,Sargent County,3898,0
North Dakota,Sheridan County,1315,0
North Dakota,Sioux County,4230,0
North Dakota,Slope County,750,0
North Dakota,Stark County,31489,0
North Dakota,Steele County,1890,0
North Dakota,Stutsman County,20704,0
North Dakota,Towner County,2189,0
North Dakota,Traill County,8036,0
North Dakota,Walsh County,10641,0
North Dakota,Ward County,67641,0
North Dakota,Wells County,3834,0
North Dakota,Williams County,37589,0
Ohio,Adams County,27698,0
Ohio,Allen County,102351,0
Ohio,Ashland County,53484,0
Ohio,Ashtabula County,97241,0
Ohio,Athens County,65327,0
Ohio,Auglaize County,45656,0
Ohio,Belmont County,67006,0
Ohio,Brown County,43432,0
Ohio,Butler County,383134,0
Ohio,Carroll County,26914,0
Ohio,Champaign County,38885,0
Ohio,Clark County,134083,0
Ohio,Clermont County,206428,0
Ohio,Clinton County,41968,0
Ohio,Columbiana County,101883,0
Ohio,Coshocton County,36600,0
Ohio,Crawford County,41494,0
Ohio,Cuyahoga County,1235072,0
Ohio,Darke County,51113,0
Ohio,Defiance County,38087,0
Ohio,Delaware County,209177,0
Ohio,Erie County,74266,0
Ohio,Fairfield County,157574,0
Ohio,Fayette County,28525,0
Ohio,Franklin County,1316756,0
Ohio,Fulton County,42126,0
Ohio,Gallia County,29898,0
Ohio,Geauga County,93649,0
Ohio,Greene County,168937,0
Ohio,Guernsey County,38875,0
Ohio,Hamilton County,817473,0
Ohio,Hancock County,75783,0
Ohio,Hardin County,31365,0
Ohio,Harrison County,15040,0
Ohio,Henry County,27006,0
Ohio,Highland County,43161,0
Ohio,Hocking County,28264,0
Ohio,Holmes County,43960,0
Ohio,Huron County,58266,0
Ohio,Jackson County,32413,0
Ohio,Jefferson County,65325,0
Ohio,Knox County,62322,0
Ohio,Lake County,230149,0
Ohio,Lawrence County,59463,0
Ohio,Licking County,176862,0
Ohio,Logan County,45672,0
Ohio,Lorain County,309833,0
Ohio,Lucas County,428348,0
Ohio,Madison County,44731,0
Ohio,Mahoning County,228683,0
Ohio,Marion County,65093,0
Ohio,Medina County,179746,0
Ohio,Meigs County,22907,0
Ohio,Mercer County,41172,0
Ohio,Miami County,106987,0
Ohio,Monroe County,13654,0
Ohio,Montgomery County,531687,0
Ohio,Morgan County,14508,0
Ohio,Morrow County,35328,0
Ohio,Muskingum County,86215,0
Ohio,Noble County,14424,0
Ohio,Ottawa County,40525,0
Ohio,Paulding County,18672,0
Ohio,Perry County,36134,0
Ohio,Pickaway County,58457,0
Ohio,Pike County,27772,0
Ohio,Portage County,162466,0
Ohio,Preble County,40882,0
Ohio,Putnam County,33861,0
Ohio,Richland County,121154,0
Ohio,Ross County,76666,0
Ohio,Sandusky County,58518,0
Ohio,Scioto County,75314,0
Ohio,Seneca County,55178,0
Ohio,Shelby County,48590,0
Ohio,Stark County,370606,0
Ohio,Summit County,541013,0
Ohio,Trumbull County,197974,0
Ohio,Tuscarawas County,91987,0
Ohio,Union County,58988,0
Ohio,Van Wert County,28275,0
Ohio,Vinton County,13085,0
Ohio,Warren County,234602,0
Ohio,Washington County,59911,0
Ohio,Wayne County,115710,0
Ohio,Williams County,36692,0
Ohio,Wood County,130817,0
Ohio,Wyandot County,21772,0
Oklahoma,Adair County,22194,0
Oklahoma,Alfalfa County,5702,0
Oklahoma,Atoka County,13758,0
Oklahoma,Beaver County,5311,0
Oklahoma,Beckham County,21859,0
Oklahoma,Blaine County,9429,0
Oklahoma,Bryan County,47995,0
Oklahoma,Caddo County,28762,0
Oklahoma,Canadian County,148306,0
Oklahoma,Carter County,48111,0
Oklahoma,Cherokee County,48657,0
Oklahoma,Choctaw County,14672,0
Oklahoma,Cimarron County,2137,0
Oklahoma,Cleveland County,284014,0
Oklahoma,Coal County,5495,0
Oklahoma,Comanche County,120749,0
Oklahoma,Cotton County,5666,0
Oklahoma,Craig County,14142,0
Oklahoma,Creek County,71522,0
Oklahoma,Custer County,29003,0
Oklahoma,Delaware County,43009,0
Oklahoma,Dewey County,4891,0
Oklahoma,Ellis County,3859,0
Oklahoma,Garfield County,61056,0
Oklahoma,Garvin County,27711,0
Oklahoma,Grady County,55834,0
Oklahoma,Grant County,4333,0
Oklahoma,Greer County,5712,0
Oklahoma,Harmon County,2653,0
Oklahoma,Harper County,3688,0
Oklahoma,Haskell County,12627,0
Oklahoma,Hughes County,13279,0
Oklahoma,Jackson County,24530,0
Oklahoma,Jefferson County,6002,0
Oklahoma,Johnston County,11085,0
Oklahoma,Kay County,43538,0
Oklahoma,Kingfisher County,15765,0
Oklahoma,Kiowa County,8708,0
Oklahoma,Latimer County,10073,0
Oklahoma,Le Flore County,49853,0
Oklahoma,Lincoln County,34877,0
Oklahoma,Logan County,48011,0
Oklahoma,Love County,10253,0
Oklahoma,McClain County,40474,0
Oklahoma,McCurtain County,32832,0
Oklahoma,McIntosh County,19596,0
Oklahoma,Major County,7629,0
Oklahoma,Marshall County,16931,0
Oklahoma,Mayes County,41100,0
Oklahoma,Murray County,14073,0
Oklahoma,Muskogee County,67997,0
Oklahoma,Noble County,11131,0
Oklahoma,Nowata County,10076,0
Oklahoma,Okfuskee County,11993,0
Oklahoma,Oklahoma County,797434,0
Oklahoma,Okmulgee County,38465,0
Oklahoma,Osage County,46963,0
Oklahoma,Ottawa County,31127,0
Oklahoma,Pawnee County,16376,0
Oklahoma,Payne County,81784,0
Oklahoma,Pittsburg County,43654,0
Oklahoma,Pontotoc County,38284,0
Oklahoma,Pottawatomie County,72592,0
Oklahoma,Pushmataha County,11096,0
Oklahoma,Roger Mills County,3583,0
Oklahoma,Rogers County,92459,0
Oklahoma,Seminole County,24258,0
Oklahoma,Sequoyah County,41569,0
Oklahoma,Stephens County,43143,0
Oklahoma,Texas County,19983,0
Oklahoma,Tillman County,7250,0
Oklahoma,Tulsa County,651552,0
Oklahoma,Wagoner County,81289,0
Oklahoma,Washington County,51527,0
Oklahoma,Washita County,10916,0
Oklahoma,Woods County,8793,0
Oklahoma,Woodward County,20211,0
Oregon,Baker County,16124,0
Oregon,Benton County,93053,0
Oregon,Clackamas County,418187,0
Oregon,Clatsop County,40224,0
Oregon,Columbia County,52354,0
Oregon,Coos County,64487,0
Oregon,Crook County,24404,0
Oregon,Curry County,22925,0
Oregon,Deschutes County,197692,0
Oregon,Douglas County,110980,0
Oregon,Gilliam County,1912,0
Oregon,Grant County,7199,0
Oregon,Harney County,7393,0
Oregon,Hood River County,23382,0
Oregon,Jackson County,220944,0
Oregon,Jefferson County,24658,0
Oregon,Josephine County,87487,0
Oregon,Klamath County,68238,0
Oregon,Lake County,7869,0
Oregon,Lane County,382067,0
Oregon,Lincoln County,49962,0
Oregon,Linn County,129749,0
Oregon,Malheur County,30571,0
Oregon,Marion County,347818,0
Oregon,Morrow County,11603,0
Oregon,Multnomah County,812855,0
Oregon,Polk County,86085,0
Oregon,Sherman County,1780,0
Oregon,Tillamook County,27036,0
Oregon,Umatilla County,77950,0
Oregon,Union County,26835,0
Oregon,Wallowa County,7208,0
Oregon,Wasco County,26682,0
Oregon,Washington County,601592,0
Oregon,Wheeler County,1332,0
Oregon,Yamhill County,107100,0
Pennsylvania,Adams County,103009,0
Pennsylvania,Allegheny County,1216045,0
Pennsylvania,Armstrong County,64735,0
Pennsylvania,Beaver County,163929,0
Pennsylvania,Bedford County,47888,0
Pennsylvania,Berks County,421164,0
Pennsylvania,Blair County,121829,0
Pennsylvania,Bradford County,60323,0
Pennsylvania,Bucks County,628270,0
Pennsylvania,Butler County,187853,0
Pennsylvania,Cambria County,130192,0
Pennsylvania,Cameron County,4447,0
Pennsylvania,Carbon County,64182,0
Pennsylvania,Centre County,162385,0
Pennsylvania,Chester County,524989,0
Pennsylvania,Clarion County,38438,0
Pennsylvania,Clearfield County,79255,0
Pennsylvania,Clinton County,38632,0
Pennsylvania,Columbia County,64964,0
Pennsylvania,Crawford County,84629,0
Pennsylvania,Cumberland County,253370,0
Pennsylvania,Dauphin County,278299,0
Pennsylvania,Delaware County,566747,0
Pennsylvania,Elk County,29910,0
Pennsylvania,Erie County,269728,0
Pennsylvania,Fayette County,129274,0
Pennsylvania,Forest County,7247,0
Pennsylvania,Franklin County,155027,0
Pennsylvania,Fulton County,14530,0
Pennsylvania,Greene County,36233,0
Pennsylvania,Huntingdon County,45144,0
Pennsylvania,Indiana County,84073,0
Pennsylvania,Jefferson County,43425,0
Pennsylvania,Juniata County,24763,0
Pennsylvania,Lackawanna County,209674,0
Pennsylvania,Lancaster County,545724,0
Pennsylvania,Lawrence County,85512,0
Pennsylvania,Lebanon County,141793,0
Pennsylvania,Lehigh County,369318,0
Pennsylvania,Luzerne County,317417,0
Pennsylvania,Lycoming County,113299,0
Pennsylvania,McKean County,40625,0
Pennsylvania,Mercer County,109424,0
Pennsylvania,Mifflin County,46138,0
Pennsylvania,Monroe County,170271,0
Pennsylvania,Montgomery County,830915,0
Pennsylvania,Montour County,18230,0
Pennsylvania,Northampton County,305285,0
Pennsylvania,Northumberland County,90843,0
Pennsylvania,Perry County,46272,0
Pennsylvania,Philadelphia County,1584064,0
Pennsylvania,Pike County,55809,0
Pennsylvania,Potter County,16526,0
Pennsylvania,Schuylkill County,141359,0
Pennsylvania,Snyder County,40372,0
Pennsylvania,Somerset County,73447,0
Pennsylvania,Sullivan County,6066,0
Pennsylvania,Susquehanna County,40328,0
Pennsylvania,Tioga County,40591,0
Pennsylvania,Union County,44923,0
Pennsylvania,Venango County,50668,0
Pennsylvania,Warren County,39191,0
Pennsylvania,Washington County,206865,0
Pennsylvania,Wayne County,51361,0
Pennsylvania,Westmoreland County,348899,0
Pennsylvania,Wyoming County,26794,0
Pennsylvania,York County,449058,0
Rhode Island,Bristol County,48479,0
Rhode Island,Kent County,164292,0
Rhode Island,Newport County,82082,0
Rhode Island,Providence County,638931,0
Rhode Island,Washington County,125577,0
South Carolina,Abbeville County,24527,0
South Carolina,Aiken County,170872,0
South Carolina,Allendale County,8688,0
South Carolina,Anderson County,202558,0
South Carolina,Bamberg County,14066,0
South Carolina,Barnwell County,20866,0
South Carolina,Beaufort County,192122,0
South Carolina,Berkeley County,227907,0
South Carolina,Calhoun County,14553,0
South Carolina,Charleston County,411406,0
South Carolina,Cherokee County,57300,0
South Carolina,Chester County,32244,0
South Carolina,Chesterfield County,45650,0
South Carolina,Clarendon County,33745,0
South Carolina,Colleton County,37677,0
South Carolina,Darlington County,66618,0
South Carolina,Dillon County,30479,0
South Carolina,Dorchester County,162809,0
South Carolina,Edgefield County,27260,0
South Carolina,Fairfield County,22347,0
South Carolina,Florence County,138293,0
South Carolina,Georgetown County,62680,0
South Carolina,Greenville County,523542,0
South Carolina,Greenwood County,70811,0
South Carolina,Hampton County,19222,0
South Carolina,Horry County,354081,0
South Carolina,Jasper County,30073,0
South Carolina,Kershaw County,66551,0
South Carolina,Lancaster County,98012,0
South Carolina,Laurens County,67493,0
South Carolina,Lee County,16828,0
South Carolina,Lexington County,298750,0
South Carolina,McCormick County,9463,0
South Carolina,Marion County,30657,0
South Carolina,Marlboro County,26118,0
South Carolina,Newberry County,38440,0
South Carolina,Oconee County,79546,0
South Carolina,Orangeburg County,86175,0
South Carolina,Pickens County,126884,0
South Carolina,Richland County,415759,0
South Carolina,Saluda County,20473,0
South Carolina,Spartanburg County,319785,0
South Carolina,Sumter County,106721,0
South Carolina,Union County,27316,0
South Carolina,Williamsburg County,30368,0
South Carolina,York County,280979,0
South Dakota,Aurora County,2751,0
South Dakota,Beadle County,18453,0
South Dakota,Bennett County,3365,0
South Dakota,Bon Homme County,6901,0
South Dakota,Brookings County,35077,0
South Dakota,Brown County,38839,0
South Dakota,Brule County,5297,0
South Dakota,Buffalo County,1962,0
South Dakota,Butte County,10429,0
South Dakota,Campbell County,1376,0
South Dakota,Charles Mix County,9292,0
South Dakota,Clark County,3736,0
South Dakota,Clay County,14070,0
South Dakota,Codington County,28009,0
South Dakota,Corson County,4086,0
South Dakota,Custer County,8972,0
South Dakota,Davison County,19775,0
South Dakota,Day County,5424,0
South Dakota,Deuel County,4351,0
South Dakota,Dewey County,5892,0
South Dakota,Douglas County,2921,0
South Dakota,Edmunds County,3829,0
South Dakota,Fall River County,6713,0
South Dakota,Faulk County,2299,0
South Dakota,Grant County,7052,0
South Dakota,Gregory County,4185,0
South Dakota,Haakon County,1899,0
South Dakota,Hamlin County,6164,0
South Dakota,Hand County,3191,0
South Dakota,Hanson County,3453,0
South Dakota,Harding County,1298,0
South Dakota,Hughes County,17526,0
South Dakota,Hutchinson County,7291,0
South Dakota,Hyde County,1301,0
South Dakota,Jackson County,3344,0
South Dakota,Jerauld County,2013,0
South Dakota,Jones County,903,0
South Dakota,Kingsbury County,4939,0
South Dakota,Lake County,12797,0
South Dakota,Lawrence County,25844,0
South Dakota,Lincoln County,61128,0
South Dakota,Lyman County,3781,0
South Dakota,McCook County,5586,0
South Dakota,McPherson County,2379,0
South Dakota,Marshall County,4935,0
South Dakota,Meade County,28332,0
South Dakota,Mellette County,2061,0
South Dakota,Miner County,2216,0
South Dakota,Minnehaha County,193134,0
South Dakota,Moody County,6576,0
South Dakota,Oglala Lakota County,14177,0
South Dakota,Pennington County,113775,0
South Dakota,Perkins County,2865,0
South Dakota,Potter County,2153,0
South Dakota,Roberts County,10394,0
South Dakota,Sanborn County,2344,0
South Dakota,Spink County,6376,0
South Dakota,Stanley County,3098,0
South Dakota,Sully County,1391,0
South Dakota,Todd County,10177,0
South Dakota,Tripp County,5441,0
South Dakota,Turner County,8384,0
South Dakota,Union County,15932,0
South Dakota,Walworth County,5435,0
South Dakota,Yankton County,22814,0
South Dakota,Ziebach County,2756,0
Tennessee,Anderson County,76978,0
Tennessee,Bedford County,49713,0
Tennessee,Benton County,16160,0
Tennessee,Bledsoe County,15064,0
Tennessee,Blount County,133088,0
Tennessee,Bradley County,108110,0
Tennessee,Campbell County,39842,0
Tennessee,Cannon County,14678,0
Tennessee,Carroll County,27767,0
Tennessee,Carter County,56391,0
Tennessee,Cheatham County,40667,0
Tennessee,Chester County,17297,0
Tennessee,Claiborne County,31959,0
Tennessee,Clay County,7615,0
Tennessee,Cocke County,36004,0
Tennessee,Coffee County,56520,0
Tennessee,Crockett County,14230,0
Tennessee,Cumberland County,60520,0
Tennessee,Davidson County,694144,0
Tennessee,Decatur County,11663,0
Tennessee,DeKalb County,20490,0
Tennessee,Dickson County,53948,0
Tennessee,Dyer County,37159,0
Tennessee,Fayette County,41133,0
Tennessee,Fentress County,18523,0
Tennessee,Franklin County,42208,0
Tennessee,Gibson County,49133,0
Tennessee,Giles County,29464,0
Tennessee,Grainger County,23320,0
Tennessee,Greene County,69069,0
Tennessee,Grundy County,13427,0
Tennessee,Hamblen County,64934,0
Tennessee,Hamilton County,367804,0
Tennessee,Hancock County,6620,0
Tennessee,Hardeman County,25050,0
Tennessee,Hardin County,25652,0
Tennessee,Hawkins County,56786,0
Tennessee,Haywood County,17304,0
Tennessee,Henderson County,28117,0
Tennessee,Henry County,32345,0
Tennessee,Hickman County,25178,0
Tennessee,Houston County,8201,0
Tennessee,Humphreys County,18582,0
Tennessee,Jackson County,11786,0
Tennessee,Jefferson County,54495,0
Tennessee,Johnson County,17788,0
Tennessee,Knox County,470313,0
Tennessee,Lake County,7016,0
Tennessee,Lauderdale County,25633,0
Tennessee,Lawrence County,44142,0
Tennessee,Lewis County,12268,0
Tennessee,Lincoln County,34366,0
Tennessee,Loudon County,54068,0
Tennessee,McMinn County,53794,0
Tennessee,McNairy County,25694,0
Tennessee,Macon County,24602,0
Tennessee,Madison County,97984,0
Tennessee,Marion County,28907,0
Tennessee,Marshall County,34375,0
Tennessee,Maury County,96387,0
Tennessee,Meigs County,12422,0
Tennessee,Monroe County,46545,0
Tennessee,Montgomery County,208993,0
Tennessee,Moore County,6488,0
Tennessee,Morgan County,21403,0
Tennessee,Obion County,30069,0
Tennessee,Overton County,22241,0
Tennessee,Perry County,8076,0
Tennessee,Pickett County,5048,0
Tennessee,Polk County,16832,0
Tennessee,Putnam County,80245,0
Tennessee,Rhea County,33167,0
Tennessee,Roane County,53382,0
Tennessee,Robertson County,71813,0
Tennessee,Rutherford County,332285,0
Tennessee,Scott County,22068,0
Tennessee,Sequatchie County,15026,0
Tennessee,Sevier County,98250,0
Tennessee,Shelby County,937166,0
Tennessee,Smith County,20157,0
Tennessee,Stewart County,13715,0
Tennessee,Sullivan County,158348,0
Tennessee,Sumner County,191283,0
Tennessee,Tipton County,61599,0
Tennessee,Trousdale County,11284,0
Tennessee,Unicoi County,17883,0
Tennessee,Union County,19972,0
Tennessee,Van Buren County,5872,0
Tennessee,Warren County,41277,0
Tennessee,Washington County,129375,0
Tennessee,Wayne County,16673,0
Tennessee,Weakley County,33328,0
Tennessee,White County,27345,0
Tennessee,Williamson County,238412,0
Tennessee,Wilson County,144657,0
Texas,Anderson County,57735,0
Texas,Andrews County,18705,0
Texas,Angelina County,86715,0
Texas,Aransas County,23510,0
Texas,Archer County,8553,0
Texas,Armstrong County,1887,0
Texas,Atascosa County,51153,0
Texas,Austin County,30032,0
Texas,Bailey County,7000,0
Texas,Bandera County,23112,0
Texas,Bastrop County,88723,0
Texas,Baylor County,3509,0
Texas,Bee County,32565,0
Texas,Bell County,362924,0
Texas,Bexar County,2003554,0
Texas,Blanco County,11931,0
Texas,Borden County,654,0
Texas,Bosque County,18685,0
Texas,Bowie County,93245,0
Texas,Brazoria County,374264,0
Texas,Brazos County,229211,0
Texas,Brewster County,9203,0
Texas,Briscoe County,1546,0
Texas,Brooks County,7093,0
Texas,Brown County,37864,0
Texas,Burleson County,18443,0
Texas,Burnet County,48155,0
Texas,Caldwell County,43664,0
Texas,Calhoun County,21290,0
Texas,Callahan County,13943,0
Texas,Cameron County,423163,0
Texas,Camp County,13094,0
Texas,Carson County,5926,0
Texas,Cass County,30026,0
Texas,Castro County,7530,0
Texas,Chambers County,43837,0
Texas,Cherokee County,52646,0
